source_file_path,total_records,field_name,canonical_field,present_count,presence_rate,null_count,null_rate_among_present,python_types,numeric_min,numeric_max,observed_unit,observed_unit_values,unit_value_present_count,inferred_unit,concurrency,artifact_id,artifact_name
data/raw/h200_gpu_resident_mtp/conc8/result/9017979109/conc_8/aiperf_artifacts/profile_export.jsonl,1044,metrics.http_req_dns_lookup.value,metricshttpreqdnslookupvalue,1044,1.0,0,0.0,float,0.0,6.948424999999999,ms,ms,1044,ms,8,9017979109,agentic_glm5.2_p2x1_d2x8_conc8_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw2_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw2_disagg-true_spec-mtp_conc8_h200-dgxc-slurm_7
data/raw/h200_gpu_resident_mtp/conc8/result/9017979109/conc_8/aiperf_artifacts/profile_export.jsonl,1044,metrics.http_req_duration.unit,metricshttpreqdurationunit,1044,1.0,0,0.0,str,,,,,0,unknown,8,9017979109,agentic_glm5.2_p2x1_d2x8_conc8_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw2_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw2_disagg-true_spec-mtp_conc8_h200-dgxc-slurm_7
data/raw/h200_gpu_resident_mtp/conc8/result/9017979109/conc_8/aiperf_artifacts/profile_export.jsonl,1044,metrics.http_req_duration.value,metricshttpreqdurationvalue,1044,1.0,0,0.0,float,636.6395309999999,210084.281415,ms,ms,1044,ms,8,9017979109,agentic_glm5.2_p2x1_d2x8_conc8_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw2_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw2_disagg-true_spec-mtp_conc8_h200-dgxc-slurm_7
data/raw/h200_gpu_resident_mtp/conc8/result/9017979109/conc_8/aiperf_artifacts/profile_export.jsonl,1044,metrics.http_req_receiving.unit,metricshttpreqreceivingunit,1044,1.0,0,0.0,str,,,,,0,unknown,8,9017979109,agentic_glm5.2_p2x1_d2x8_conc8_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw2_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw2_disagg-true_spec-mtp_conc8_h200-dgxc-slurm_7
data/raw/h200_gpu_resident_mtp/conc8/result/9017979109/conc_8/aiperf_artifacts/profile_export.jsonl,1044,metrics.http_req_receiving.value,metricshttpreqreceivingvalue,1044,1.0,0,0.0,float,0.0,196140.05967,ms,ms,1044,ms,8,9017979109,agentic_glm5.2_p2x1_d2x8_conc8_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw2_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw2_disagg-true_spec-mtp_conc8_h200-dgxc-slurm_7
data/raw/h200_gpu_resident_mtp/conc8/result/9017979109/conc_8/aiperf_artifacts/profile_export.jsonl,1044,metrics.http_req_sending.unit,metricshttpreqsendingunit,1044,1.0,0,0.0,str,,,,,0,unknown,8,9017979109,agentic_glm5.2_p2x1_d2x8_conc8_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw2_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw2_disagg-true_spec-mtp_conc8_h200-dgxc-slurm_7
data/raw/h200_gpu_resident_mtp/conc8/result/9017979109/conc_8/aiperf_artifacts/profile_export.jsonl,1044,metrics.http_req_sending.value,metricshttpreqsendingvalue,1044,1.0,0,0.0,float,0.15545899999999999,8.61354,ms,ms,1044,ms,8,9017979109,agentic_glm5.2_p2x1_d2x8_conc8_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw2_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw2_disagg-true_spec-mtp_conc8_h200-dgxc-slurm_7
data/raw/h200_gpu_resident_mtp/conc8/result/9017979109/conc_8/aiperf_artifacts/profile_export.jsonl,1044,metrics.http_req_total.unit,metricshttpreqtotalunit,1044,1.0,0,0.0,str,,,,,0,unknown,8,9017979109,agentic_glm5.2_p2x1_d2x8_conc8_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw2_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw2_disagg-true_spec-mtp_conc8_h200-dgxc-slurm_7
data/raw/h200_gpu_resident_mtp/conc8/result/9017979109/conc_8/aiperf_artifacts/profile_export.jsonl,1044,metrics.http_req_total.value,metricshttpreqtotalvalue,1044,1.0,0,0.0,float,636.6395309999999,210084.281415,ms,ms,1044,ms,8,9017979109,agentic_glm5.2_p2x1_d2x8_conc8_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw2_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw2_disagg-true_spec-mtp_conc8_h200-dgxc-slurm_7
data/raw/h200_gpu_resident_mtp/conc8/result/9017979109/conc_8/aiperf_artifacts/profile_export.jsonl,1044,metrics.http_req_waiting.unit,metricshttpreqwaitingunit,1044,1.0,0,0.0,str,,,,,0,unknown,8,9017979109,agentic_glm5.2_p2x1_d2x8_conc8_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw2_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw2_disagg-true_spec-mtp_conc8_h200-dgxc-slurm_7
data/raw/h200_gpu_resident_mtp/conc8/result/9017979109/conc_8/aiperf_artifacts/profile_export.jsonl,1044,metrics.http_req_waiting.value,metricshttpreqwaitingvalue,1044,1.0,0,0.0,float,444.834348,171637.405481,ms,ms,1044,ms,8,9017979109,agentic_glm5.2_p2x1_d2x8_conc8_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw2_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw2_disagg-true_spec-mtp_conc8_h200-dgxc-slurm_7
data/raw/h200_gpu_resident_mtp/conc8/result/9017979109/conc_8/aiperf_artifacts/profile_export.jsonl,1044,metrics.input_sequence_length.unit,metricsinputsequencelengthunit,1044,1.0,0,0.0,str,,,,,0,unknown,8,9017979109,agentic_glm5.2_p2x1_d2x8_conc8_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw2_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw2_disagg-true_spec-mtp_conc8_h200-dgxc-slurm_7
data/raw/h200_gpu_resident_mtp/conc8/result/9017979109/conc_8/aiperf_artifacts/profile_export.jsonl,1044,metrics.input_sequence_length.value,metricsinputsequencelengthvalue,1044,1.0,0,0.0,int,1.0,217729.0,tokens,tokens,1044,tokens,8,9017979109,agentic_glm5.2_p2x1_d2x8_conc8_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw2_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw2_disagg-true_spec-mtp_conc8_h200-dgxc-slurm_7
data/raw/h200_gpu_resident_mtp/conc8/result/9017979109/conc_8/aiperf_artifacts/profile_export.jsonl,1044,metrics.inter_chunk_latency.unit,metricsinterchunklatencyunit,853,0.8170498084291188,0,0.0,str,,,,,0,unknown,8,9017979109,agentic_glm5.2_p2x1_d2x8_conc8_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw2_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw2_disagg-true_spec-mtp_conc8_h200-dgxc-slurm_7
data/raw/h200_gpu_resident_mtp/conc8/result/9017979109/conc_8/aiperf_artifacts/profile_export.jsonl,1044,metrics.inter_chunk_latency.value,metricsinterchunklatencyvalue,853,0.8170498084291188,0,0.0,str,,,ms,ms,853,ms,8,9017979109,agentic_glm5.2_p2x1_d2x8_conc8_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw2_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw2_disagg-true_spec-mtp_conc8_h200-dgxc-slurm_7
data/raw/h200_gpu_resident_mtp/conc8/result/9017979109/conc_8/aiperf_artifacts/profile_export.jsonl,1044,metrics.inter_token_latency.unit,metricsintertokenlatencyunit,853,0.8170498084291188,0,0.0,str,,,,,0,unknown,8,9017979109,agentic_glm5.2_p2x1_d2x8_conc8_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw2_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw2_disagg-true_spec-mtp_conc8_h200-dgxc-slurm_7
data/raw/h200_gpu_resident_mtp/conc8/result/9017979109/conc_8/aiperf_artifacts/profile_export.jsonl,1044,metrics.inter_token_latency.value,metricsintertokenlatencyvalue,853,0.8170498084291188,0,0.0,float,6.512197,438.0963025,ms,ms,853,ms,8,9017979109,agentic_glm5.2_p2x1_d2x8_conc8_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw2_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw2_disagg-true_spec-mtp_conc8_h200-dgxc-slurm_7
data/raw/h200_gpu_resident_mtp/conc8/result/9017979109/conc_8/aiperf_artifacts/profile_export.jsonl,1044,metrics.osl_mismatch_diff_pct.unit,metricsoslmismatchdiffpctunit,1044,1.0,0,0.0,str,,,,,0,unknown,8,9017979109,agentic_glm5.2_p2x1_d2x8_conc8_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw2_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw2_disagg-true_spec-mtp_conc8_h200-dgxc-slurm_7
data/raw/h200_gpu_resident_mtp/conc8/result/9017979109/conc_8/aiperf_artifacts/profile_export.jsonl,1044,metrics.osl_mismatch_diff_pct.value,metricsoslmismatchdiffpctvalue,1044,1.0,0,0.0,float,-99.9937181983793,0.0,%,%,1044,%,8,9017979109,agentic_glm5.2_p2x1_d2x8_conc8_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw2_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw2_disagg-true_spec-mtp_conc8_h200-dgxc-slurm_7
data/raw/h200_gpu_resident_mtp/conc8/result/9017979109/conc_8/aiperf_artifacts/profile_export.jsonl,1044,metrics.output_sequence_length.unit,metricsoutputsequencelengthunit,1044,1.0,0,0.0,str,,,,,0,unknown,8,9017979109,agentic_glm5.2_p2x1_d2x8_conc8_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw2_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw2_disagg-true_spec-mtp_conc8_h200-dgxc-slurm_7
data/raw/h200_gpu_resident_mtp/conc8/result/9017979109/conc_8/aiperf_artifacts/profile_export.jsonl,1044,metrics.output_sequence_length.value,metricsoutputsequencelengthvalue,1044,1.0,0,0.0,int,1.0,18302.0,tokens,tokens,1044,tokens,8,9017979109,agentic_glm5.2_p2x1_d2x8_conc8_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw2_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw2_disagg-true_spec-mtp_conc8_h200-dgxc-slurm_7
data/raw/h200_gpu_resident_mtp/conc8/result/9017979109/conc_8/aiperf_artifacts/profile_export.jsonl,1044,metrics.output_token_count.unit,metricsoutputtokencountunit,1044,1.0,0,0.0,str,,,,,0,unknown,8,9017979109,agentic_glm5.2_p2x1_d2x8_conc8_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw2_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw2_disagg-true_spec-mtp_conc8_h200-dgxc-slurm_7
data/raw/h200_gpu_resident_mtp/conc8/result/9017979109/conc_8/aiperf_artifacts/profile_export.jsonl,1044,metrics.output_token_count.value,metricsoutputtokencountvalue,1044,1.0,0,0.0,int,1.0,18302.0,tokens,tokens,1044,tokens,8,9017979109,agentic_glm5.2_p2x1_d2x8_conc8_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw2_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw2_disagg-true_spec-mtp_conc8_h200-dgxc-slurm_7
data/raw/h200_gpu_resident_mtp/conc8/result/9017979109/conc_8/aiperf_artifacts/profile_export.jsonl,1044,metrics.output_token_throughput_per_user.unit,metricsoutputtokenthroughputperuserunit,853,0.8170498084291188,0,0.0,str,,,,,0,unknown,8,9017979109,agentic_glm5.2_p2x1_d2x8_conc8_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw2_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw2_disagg-true_spec-mtp_conc8_h200-dgxc-slurm_7
data/raw/h200_gpu_resident_mtp/conc8/result/9017979109/conc_8/aiperf_artifacts/profile_export.jsonl,1044,metrics.output_token_throughput_per_user.value,metricsoutputtokenthroughputperuservalue,853,0.8170498084291188,0,0.0,float,2.2826031497949013,153.5580081499377,tokens/sec/user,tokens/sec/user,853,tokens/sec/user,8,9017979109,agentic_glm5.2_p2x1_d2x8_conc8_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw2_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw2_disagg-true_spec-mtp_conc8_h200-dgxc-slurm_7
data/raw/h200_gpu_resident_mtp/conc8/result/9017979109/conc_8/aiperf_artifacts/profile_export.jsonl,1044,metrics.prefill_throughput_per_user.unit,metricsprefillthroughputperuserunit,1044,1.0,0,0.0,str,,,,,0,unknown,8,9017979109,agentic_glm5.2_p2x1_d2x8_conc8_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw2_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw2_disagg-true_spec-mtp_conc8_h200-dgxc-slurm_7
data/raw/h200_gpu_resident_mtp/conc8/result/9017979109/conc_8/aiperf_artifacts/profile_export.jsonl,1044,metrics.prefill_throughput_per_user.value,metricsprefillthroughputperuservalue,1044,1.0,0,0.0,float,0.013511123106989983,148231.49281158225,tokens/sec/user,tokens/sec/user,1044,tokens/sec/user,8,9017979109,agentic_glm5.2_p2x1_d2x8_conc8_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw2_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw2_disagg-true_spec-mtp_conc8_h200-dgxc-slurm_7
data/raw/h200_gpu_resident_mtp/conc8/result/9017979109/conc_8/aiperf_artifacts/profile_export.jsonl,1044,metrics.request_latency.unit,metricsrequestlatencyunit,1044,1.0,0,0.0,str,,,,,0,unknown,8,9017979109,agentic_glm5.2_p2x1_d2x8_conc8_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw2_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw2_disagg-true_spec-mtp_conc8_h200-dgxc-slurm_7
data/raw/h200_gpu_resident_mtp/conc8/result/9017979109/conc_8/aiperf_artifacts/profile_export.jsonl,1044,metrics.request_latency.value,metricsrequestlatencyvalue,1044,1.0,0,0.0,float,636.609483,210080.94449999998,ms,ms,1044,ms,8,9017979109,agentic_glm5.2_p2x1_d2x8_conc8_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw2_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw2_disagg-true_spec-mtp_conc8_h200-dgxc-slurm_7
data/raw/h200_gpu_resident_mtp/conc8/result/9017979109/conc_8/aiperf_artifacts/profile_export.jsonl,1044,metrics.time_to_first_output_token.unit,metricstimetofirstoutputtokenunit,1044,1.0,0,0.0,str,,,,,0,unknown,8,9017979109,agentic_glm5.2_p2x1_d2x8_conc8_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw2_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw2_disagg-true_spec-mtp_conc8_h200-dgxc-slurm_7
data/raw/h200_gpu_resident_mtp/conc8/result/9017979109/conc_8/aiperf_artifacts/profile_export.jsonl,1044,metrics.time_to_first_output_token.value,metricstimetofirstoutputtokenvalue,1044,1.0,0,0.0,float,445.17588,171637.722552,ms,ms,1044,ms,8,9017979109,agentic_glm5.2_p2x1_d2x8_conc8_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw2_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw2_disagg-true_spec-mtp_conc8_h200-dgxc-slurm_7
data/raw/h200_gpu_resident_mtp/conc8/result/9017979109/conc_8/aiperf_artifacts/profile_export.jsonl,1044,metrics.time_to_first_token.unit,metricstimetofirsttokenunit,1044,1.0,0,0.0,str,,,,,0,unknown,8,9017979109,agentic_glm5.2_p2x1_d2x8_conc8_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw2_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw2_disagg-true_spec-mtp_conc8_h200-dgxc-slurm_7
data/raw/h200_gpu_resident_mtp/conc8/result/9017979109/conc_8/aiperf_artifacts/profile_export.jsonl,1044,metrics.time_to_first_token.value,metricstimetofirsttokenvalue,1044,1.0,0,0.0,float,445.17588,171637.722552,ms,ms,1044,ms,8,9017979109,agentic_glm5.2_p2x1_d2x8_conc8_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw2_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw2_disagg-true_spec-mtp_conc8_h200-dgxc-slurm_7
data/raw/h200_gpu_resident_mtp/conc8/result/9017979109/conc_8/aiperf_artifacts/profile_export.jsonl,1044,metrics.time_to_second_token.unit,metricstimetosecondtokenunit,853,0.8170498084291188,0,0.0,str,,,,,0,seconds,8,9017979109,agentic_glm5.2_p2x1_d2x8_conc8_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw2_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw2_disagg-true_spec-mtp_conc8_h200-dgxc-slurm_7
data/raw/h200_gpu_resident_mtp/conc8/result/9017979109/conc_8/aiperf_artifacts/profile_export.jsonl,1044,metrics.time_to_second_token.value,metricstimetosecondtokenvalue,853,0.8170498084291188,0,0.0,float,34.257912999999995,21067.703449999997,ms,ms,853,ms,8,9017979109,agentic_glm5.2_p2x1_d2x8_conc8_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw2_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw2_disagg-true_spec-mtp_conc8_h200-dgxc-slurm_7
data/raw/h200_gpu_resident_mtp/conc8/result/9017979109/conc_8/aiperf_artifacts/profile_export.jsonl,1044,metrics.usage_completion_tokens.unit,metricsusagecompletiontokensunit,1044,1.0,0,0.0,str,,,,,0,unknown,8,9017979109,agentic_glm5.2_p2x1_d2x8_conc8_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw2_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw2_disagg-true_spec-mtp_conc8_h200-dgxc-slurm_7
data/raw/h200_gpu_resident_mtp/conc8/result/9017979109/conc_8/aiperf_artifacts/profile_export.jsonl,1044,metrics.usage_completion_tokens.value,metricsusagecompletiontokensvalue,1044,1.0,0,0.0,int,1.0,18302.0,tokens,tokens,1044,tokens,8,9017979109,agentic_glm5.2_p2x1_d2x8_conc8_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw2_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw2_disagg-true_spec-mtp_conc8_h200-dgxc-slurm_7
data/raw/h200_gpu_resident_mtp/conc8/result/9017979109/conc_8/aiperf_artifacts/profile_export.jsonl,1044,metrics.usage_prompt_cache_read_tokens.unit,metricsusagepromptcachereadtokensunit,854,0.8180076628352491,0,0.0,str,,,,,0,unknown,8,9017979109,agentic_glm5.2_p2x1_d2x8_conc8_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw2_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw2_disagg-true_spec-mtp_conc8_h200-dgxc-slurm_7
data/raw/h200_gpu_resident_mtp/conc8/result/9017979109/conc_8/aiperf_artifacts/profile_export.jsonl,1044,metrics.usage_prompt_cache_read_tokens.value,metricsusagepromptcachereadtokensvalue,854,0.8180076628352491,0,0.0,int,640.0,578880.0,tokens,tokens,854,tokens,8,9017979109,agentic_glm5.2_p2x1_d2x8_conc8_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw2_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw2_disagg-true_spec-mtp_conc8_h200-dgxc-slurm_7
data/raw/h200_gpu_resident_mtp/conc8/result/9017979109/conc_8/aiperf_artifacts/profile_export.jsonl,1044,metrics.usage_prompt_tokens.unit,metricsusageprompttokensunit,1044,1.0,0,0.0,str,,,,,0,unknown,8,9017979109,agentic_glm5.2_p2x1_d2x8_conc8_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw2_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw2_disagg-true_spec-mtp_conc8_h200-dgxc-slurm_7
data/raw/h200_gpu_resident_mtp/conc8/result/9017979109/conc_8/aiperf_artifacts/profile_export.jsonl,1044,metrics.usage_prompt_tokens.value,metricsusageprompttokensvalue,1044,1.0,0,0.0,int,1.0,217729.0,tokens,tokens,1044,tokens,8,9017979109,agentic_glm5.2_p2x1_d2x8_conc8_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw2_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw2_disagg-true_spec-mtp_conc8_h200-dgxc-slurm_7
data/raw/h200_gpu_resident_mtp/conc8/result/9017979109/conc_8/aiperf_artifacts/profile_export.jsonl,1044,metrics.usage_total_tokens.unit,metricsusagetotaltokensunit,1044,1.0,0,0.0,str,,,,,0,unknown,8,9017979109,agentic_glm5.2_p2x1_d2x8_conc8_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw2_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw2_disagg-true_spec-mtp_conc8_h200-dgxc-slurm_7
data/raw/h200_gpu_resident_mtp/conc8/result/9017979109/conc_8/aiperf_artifacts/profile_export.jsonl,1044,metrics.usage_total_tokens.value,metricsusagetotaltokensvalue,1044,1.0,0,0.0,int,2.0,218491.0,tokens,tokens,1044,tokens,8,9017979109,agentic_glm5.2_p2x1_d2x8_conc8_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw2_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw2_disagg-true_spec-mtp_conc8_h200-dgxc-slurm_7
data/raw/h200_gpu_resident_mtp/conc12/result/9019209525/conc_12/aiperf_artifacts/profile_export.jsonl,1203,metadata.agent_depth,metadataagentdepth,1203,1.0,0,0.0,int,0.0,1.0,,,0,unknown,12,9019209525,agentic_glm5.2_p2x1_d2x8_conc12_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw2_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw2_disagg-true_spec-mtp_conc12_h200-dgxc-slurm_6
data/raw/h200_gpu_resident_mtp/conc12/result/9019209525/conc_12/aiperf_artifacts/profile_export.jsonl,1203,metadata.benchmark_phase,metadatabenchmarkphase,1203,1.0,0,0.0,str,,,,,0,unknown,12,9019209525,agentic_glm5.2_p2x1_d2x8_conc12_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw2_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw2_disagg-true_spec-mtp_conc12_h200-dgxc-slurm_6
data/raw/h200_gpu_resident_mtp/conc12/result/9019209525/conc_12/aiperf_artifacts/profile_export.jsonl,1203,metadata.context_overflow_skip,metadatacontextoverflowskip,1203,1.0,0,0.0,bool,,,,,0,unknown,12,9019209525,agentic_glm5.2_p2x1_d2x8_conc12_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw2_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw2_disagg-true_spec-mtp_conc12_h200-dgxc-slurm_6
data/raw/h200_gpu_resident_mtp/conc12/result/9019209525/conc_12/aiperf_artifacts/profile_export.jsonl,1203,metadata.conversation_id,metadataconversationid,1203,1.0,0,0.0,str,,,,,0,unknown,12,9019209525,agentic_glm5.2_p2x1_d2x8_conc12_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw2_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw2_disagg-true_spec-mtp_conc12_h200-dgxc-slurm_6
data/raw/h200_gpu_resident_mtp/conc12/result/9019209525/conc_12/aiperf_artifacts/profile_export.jsonl,1203,metadata.credit_issued_ns,metadatacreditissuedns,1203,1.0,0,0.0,int,1.786172551114285e+18,1.7861767939339535e+18,,,0,nanoseconds,12,9019209525,agentic_glm5.2_p2x1_d2x8_conc12_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw2_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw2_disagg-true_spec-mtp_conc12_h200-dgxc-slurm_6
data/raw/h200_gpu_resident_mtp/conc12/result/9019209525/conc_12/aiperf_artifacts/profile_export.jsonl,1203,metadata.parent_correlation_id,metadataparentcorrelationid,666,0.5536159600997507,0,0.0,str,,,,,0,unknown,12,9019209525,agentic_glm5.2_p2x1_d2x8_conc12_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw2_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw2_disagg-true_spec-mtp_conc12_h200-dgxc-slurm_6
data/raw/h200_gpu_resident_mtp/conc12/result/9019209525/conc_12/aiperf_artifacts/profile_export.jsonl,1203,metadata.phase_index,metadataphaseindex,1072,0.8911055694098088,0,0.0,int,0.0,0.0,,,0,unknown,12,9019209525,agentic_glm5.2_p2x1_d2x8_conc12_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw2_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw2_disagg-true_spec-mtp_conc12_h200-dgxc-slurm_6
data/raw/h200_gpu_resident_mtp/conc12/result/9019209525/conc_12/aiperf_artifacts/profile_export.jsonl,1203,metadata.phase_kind,metadataphasekind,1072,0.8911055694098088,0,0.0,str,,,,,0,unknown,12,9019209525,agentic_glm5.2_p2x1_d2x8_conc12_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw2_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw2_disagg-true_spec-mtp_conc12_h200-dgxc-slurm_6
data/raw/h200_gpu_resident_mtp/conc12/result/9019209525/conc_12/aiperf_artifacts/profile_export.jsonl,1203,metadata.phase_name,metadataphasename,1072,0.8911055694098088,0,0.0,str,,,,,0,unknown,12,9019209525,agentic_glm5.2_p2x1_d2x8_conc12_fp8_dynamo-sglang_prefill-tp1-pp1-dcp1-pcp8-ep1-dpfalse-nw2_decode-tp8-pp1-dcp1-pcp1-ep1-dptrue-nw2_disagg-true_spec-mtp_conc12_h200-dgxc-slurm_6
